0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	9.576251599843554324e-08	6.125096158191027801e-07	2.103664701678153674e-06	5.444473942118801294e-06	1.188607762778332914e-05	2.295490724025309114e-05	4.046593249194897947e-05	6.666885957936570018e-05	1.041436649872758249e-04	1.556565465385171903e-04	2.243407465368597116e-04	3.137035823465809253e-04	4.274788097512446971e-04	5.694589577665930399e-04	7.434423510761490293e-04	9.533907876189448138e-04	1.203490821161471921e-03	1.498060954268157826e-03	1.841496625861759311e-03	2.238234053670804316e-03	2.692694766358609635e-03	3.209421717406417320e-03	3.793138319378803504e-03	4.448557797489908865e-03	5.180250039953041702e-03	5.992662222955946402e-03	6.890273977925302946e-03	7.877580060774335563e-03	8.958881437540505699e-03	1.013830694981124672e-02	1.141991225602149475e-02	1.280766414084199591e-02	1.430538686351785424e-02	1.591670905755317861e-02	1.764508799713233184e-02	1.949385367928219148e-02	2.146617678833223283e-02	2.356503727649626040e-02	2.579328944501468879e-02	2.815365090136049894e-02	3.064865374037311491e-02	3.328059644307614084e-02	3.605151583184391245e-02	3.896329410538636878e-02	4.201757494674662752e-02	4.521566140166961845e-02	4.855847253245762496e-02	5.204663562483773098e-02	5.568056037105665462e-02	5.946036067489107735e-02	6.338573929600671564e-02	6.745583577984086421e-02	7.166922978653389453e-02	7.602394658594818777e-02	8.051746469751555613e-02	8.514672564535558097e-02	8.990814579092464010e-02	9.479763019741739571e-02	9.981058847228160835e-02	1.049419525265552211e-01	1.101861961823180913e-01	1.155373565524006052e-01	1.209890571096359224e-01	1.265345323564046887e-01	1.321666539990312417e-01	1.378779585257667584e-01	1.436606760816664941e-01	1.495067605286490575e-01	1.554079205744415826e-01	1.613556518499787429e-01	1.673412698111547137e-01	1.733559433376368752e-01	1.793907288987552084e-01	1.854366051542845617e-01	1.914845078562578684e-01	1.975253649167803827e-01	2.035501315061752636e-01	2.095498250456727385e-01	2.155155599592623317e-01	2.214385820502599300e-01	2.273103023695943192e-01	2.331223304447828659e-01	2.388665067410391529e-01	2.445349342289278582e-01	2.501200089364380430e-01	2.556144493672732887e-01	2.610113246715461410e-01	2.663040814598904849e-01	2.714865691572510009e-01	2.765530637982642759e-01	2.814982901721679864e-01	2.863174422315667433e-01	2.910062016860959777e-01	2.955607547090483567e-01	2.999778066923283748e-01	3.042545949926512283e-01	3.083888996196725296e-01	3.123790518247002712e-01	3.162239405567590644e-01	3.199230167610302433e-01	3.234761997405549150e-01	3.268836476384638923e-01	3.301456227585159997e-01	3.332623947876945936e-01	3.362340865329792594e-01	3.390607117512282054e-01	3.417422517058126274e-01	3.442784828665431673e-01	3.466689203171021694e-01	3.489130494610925837e-01	3.510102705552960445e-01	3.529596903524513385e-01	3.547602404721673097e-01	3.564109688219017635e-01	3.579112348054331871e-01	3.592605777336700390e-01	3.604584696243147146e-01	3.615043172445534525e-01	3.623975793212528829e-01	3.631378260925467449e-01	3.637247984280104762e-01	3.641582939161103760e-01	3.644379378172914463e-01	3.645632802762847624e-01	3.645340853500331213e-01	3.643504085305354634e-01	3.640123858526496115e-01	3.635200609953311290e-01	3.628735766375872918e-01	3.620733271264628406e-01	3.611198037313760323e-01	3.600134778285238313e-01	3.587548373822466163e-01	3.573444616671302976e-01	3.557830190269344883e-01	3.540711685265155451e-01	3.522095190968271838e-01	3.501986654839841506e-01	3.480391284909413185e-01	3.457312763526316779e-01	3.432753616164070931e-01	3.406715967749409657e-01	3.379202109016454236e-01	3.350213530018821273e-01	3.319750531314477060e-01	3.287813946529402065e-01	3.254406479807961383e-01	3.219532120775109307e-01	3.183194405375768254e-01	3.145396402195695940e-01	3.106142615839607712e-01	3.065441650853693023e-01	3.023307710637117562e-01	2.979760542491837194e-01	2.934825361224118745e-01	2.888532751593354542e-01	2.840918549985568808e-01	2.792023705769404729e-01	2.741894122870969785e-01	2.690580482180463529e-01	2.638138045477660398e-01	2.584626441634816918e-01	2.530109435924151606e-01	2.474654683322392024e-01	2.418333466766814654e-01	2.361220421375408163e-01	2.303393245698099057e-01	2.244932401116158383e-01	2.185920800552750565e-01	2.126443487698934653e-01	2.066587307996152201e-01	2.006440572648079679e-01	1.946092716961740077e-01	1.885633954339675789e-01	1.825154927261815330e-01	1.764746356607331812e-01	1.704498690673182382e-01	1.644501755247222696e-01	1.584844406089676583e-01	1.525614185167468440e-01	1.466896981971356761e-01	1.408776701226180927e-01	1.351334938279778741e-01	1.294650663426439030e-01	1.238799916386173344e-01	1.183855512121811948e-01	1.129886759132057994e-01	1.076959191310369046e-01	1.025134314407057240e-01	9.744693680754869247e-02	9.250171044229762995e-02	8.768255839231449411e-02	8.299379894792735524e-02	7.843924593580434146e-02	7.402219396399906115e-02	6.974540567575202021e-02	6.561110106136071318e-02	6.162094886946837408e-02	5.777606015099967518e-02	5.407698396072054686e-02	5.052370523305195482e-02	4.711574060283953147e-02	4.385227434285415837e-02	4.073216151979626443e-02	3.775402818641838965e-02	3.491633415440208860e-02	3.221728319053494133e-02	2.965484911864442116e-02	2.722693687853413452e-02	2.493129486870948944e-02	2.276538958990335926e-02	2.072660697183157513e-02	1.881228163900842271e-02	1.701957315496923501e-02	1.534532379125609289e-02	1.378603243905651698e-02	1.233804052685278686e-02	1.099762278480858647e-02	9.760925047087209289e-03	8.623940857842639016e-03	7.582507818905018064e-03	6.632285388234168688e-03	5.768924892716227257e-03	4.988162962419251042e-03	4.285665652160948642e-03	3.656930293645771404e-03	3.097341220484441451e-03	2.602359997835772612e-03	2.167542980672318258e-03	1.788366980369137434e-03	1.460285069083954888e-03	1.178859085921182479e-03	9.397768072999680006e-04	7.388303251387813488e-04	5.718940214350574881e-04	4.349788344505023841e-04	3.243051491006410060e-04	2.362982670730967853e-04	1.675830841698225718e-04	1.150737579495043488e-04	7.598564623108445789e-05	4.780777531986108591e-05	2.827424948835104032e-05	1.535386477633570858e-05	7.372882329315213061e-06	2.944893756185189957e-06	8.804223686721914822e-07	1.532200255974968586e-07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.915250319968710732e-08	9.568841868425860975e-08	2.676166502644951246e-07	5.725770474118018931e-07	1.047694783992786320e-06	1.729436728183780682e-06	2.653470359242173742e-06	3.854525776958187826e-06	5.366261337645716526e-06	7.221133436500450722e-06	9.450270940112079406e-06	1.208335475492678384e-05	1.514850299758620743e-05	1.867216221139661128e-05	2.267900504979049862e-05	2.719183482262358794e-05	3.223149727459892992e-05	3.781679993713025361e-05	4.396443936565664446e-05	5.068893654391314074e-05	5.800258070506558820e-05	6.591538178705496828e-05	7.443503170609207177e-05	8.356687459812792130e-05	9.331388614343007052e-05	1.036766620542536519e-04	1.146534157701464081e-04	1.262399853698040035e-04	1.384298496727350285e-04	1.512141534684415065e-04	1.645817417755079763e-04	1.785192029980575755e-04	1.930109208126110261e-04	2.080391345846084367e-04	2.235840080808542698e-04	2.396237062120497286e-04	2.561344795085116572e-04	2.730907560022569200e-04	2.904652401599787685e-04	3.082290184841625304e-04	3.263516713737906068e-04	3.448013908118693514e-04	3.635451034244670731e-04	3.825485984351735644e-04	4.017766600199473436e-04	4.211932035502974304e-04	4.407614151977020289e-04	4.604438943591580716e-04	4.802027983528488848e-04	4.999999888241293431e-04	5.197971792954096931e-04	5.395560832891006147e-04	5.592385624505564947e-04	5.788067740979611474e-04	5.982233176283111801e-04	6.174513792130849592e-04	6.364548742237912879e-04	6.551985868363891180e-04	6.736483062744677000e-04	6.917709591640959933e-04	7.095347374882798094e-04	7.269092216460016579e-04	7.438654981397469206e-04	7.603762714362086866e-04	7.764159695674041455e-04	7.919608430636498973e-04	8.069890568356474433e-04	8.214807746502008397e-04	8.354182358727504660e-04	8.487858241798169629e-04	8.615701279755234952e-04	8.737599922784543846e-04	8.853465618781119258e-04	8.963233155940046821e-04	9.066860915048283176e-04	9.164331030501306295e-04	9.255649459421665332e-04	9.340845958612035418e-04	9.419973969431929151e-04	9.493110411043453965e-04	9.560355382826019131e-04	9.621831777111282836e-04	9.677684803736595056e-04	9.728081428256348103e-04	9.773209725984681809e-04	9.813278154368620682e-04	9.848514746506724111e-04	9.879166228933318906e-04	9.905497067081465035e-04	9.927788442117581585e-04	9.946337163106127970e-04	9.961454518713005069e-04	9.973465072890164325e-04	9.982705409200746775e-04	9.989522828642658642e-04	9.994274006008469803e-04	9.997323609979940056e-04	9.999042892295743456e-04	9.999808251450589738e-04	9.999999776482584694e-04	9.999808251450587569e-04	9.999042892295741287e-04	9.997323609979940056e-04	9.994274006008467635e-04	9.989522828642656473e-04	9.982705409200746775e-04	9.973465072890164325e-04	9.961454518713002901e-04	9.946337163106127970e-04	9.927788442117579416e-04	9.905497067081465035e-04	9.879166228933316737e-04	9.848514746506721942e-04	9.813278154368618514e-04	9.773209725984679640e-04	9.728081428256347019e-04	9.677684803736593972e-04	9.621831777111280667e-04	9.560355382826016962e-04	9.493110411043451796e-04	9.419973969431926983e-04	9.340845958612034334e-04	9.255649459421663163e-04	9.164331030501304126e-04	9.066860915048283176e-04	8.963233155940046821e-04	8.853465618781119258e-04	8.737599922784543846e-04	8.615701279755232783e-04	8.487858241798167461e-04	8.354182358727502491e-04	8.214807746502007313e-04	8.069890568356472265e-04	7.919608430636498973e-04	7.764159695674040370e-04	7.603762714362085782e-04	7.438654981397467038e-04	7.269092216460014411e-04	7.095347374882795925e-04	6.917709591640957764e-04	6.736483062744675916e-04	6.551985868363890096e-04	6.364548742237912879e-04	6.174513792130848508e-04	5.982233176283111801e-04	5.788067740979609306e-04	5.592385624505563863e-04	5.395560832891003978e-04	5.197971792954095846e-04	4.999999888241292347e-04	4.802027983528487222e-04	4.604438943591578548e-04	4.407614151977019205e-04	4.211932035502973762e-04	4.017766600199471809e-04	3.825485984351735102e-04	3.635451034244670731e-04	3.448013908118692972e-04	3.263516713737906068e-04	3.082290184841625304e-04	2.904652401599787685e-04	2.730907560022569200e-04	2.561344795085116572e-04	2.396237062120497015e-04	2.235840080808542427e-04	2.080391345846084367e-04	1.930109208126109719e-04	1.785192029980575484e-04	1.645817417755079492e-04	1.512141534684414794e-04	1.384298496727350285e-04	1.262399853698039764e-04	1.146534157701463674e-04	1.036766620542536112e-04	9.331388614343004342e-05	8.356687459812788064e-05	7.443503170609203112e-05	6.591538178705495473e-05	5.800258070506555431e-05	5.068893654391310686e-05	4.396443936565662413e-05	3.781679993713022651e-05	3.223149727459891637e-05	2.719183482262357100e-05	2.267900504979048507e-05	1.867216221139659772e-05	1.514850299758619896e-05	1.208335475492677876e-05	9.450270940112074324e-06	7.221133436500446487e-06	5.366261337645714832e-06	3.854525776958186979e-06	2.653470359242171625e-06	1.729436728183779623e-06	1.047694783992785261e-06	5.725770474118007284e-07	2.676166502644951246e-07	9.568841868425860975e-08	1.915250319968710732e-08	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
