1.915250391317347183e-07
1.148409261621035574e-06
3.633050824829225259e-06
8.401937289759520077e-06
1.620271891764418784e-05
2.786707867589366996e-05
4.430751461826435138e-05
6.641804708759112340e-05
9.535804749059225989e-05
1.325477529151247269e-04
1.794712464625298858e-04
2.379580031771209750e-04
3.100800496430775304e-04
3.981439477161182556e-04
5.046818708837700349e-04
6.323460452513625461e-04
7.838984885944673972e-04
9.622003246558283405e-04
1.170296476532989424e-03
1.411308123949927152e-03
1.688324865499477804e-03
2.004297003059884313e-03
2.362023694823628308e-03
2.764428997178860082e-03
3.214742125217376432e-03
3.716197469896608679e-03
4.271926110822239081e-03
4.885038298007097698e-03
5.558706287356535332e-03
6.296248005765656131e-03
7.100922259662864958e-03
7.976107195074744194e-03
8.925476872633468853e-03
9.952793620389623064e-03
1.106208481478283129e-02
1.225753116588405855e-02
1.354316237185778857e-02
1.492274307724145502e-02
1.639975654561545357e-02
1.797758038664087551e-02
1.965937286067552525e-02
2.144834758111637679e-02
2.334804483763813429e-02
2.536212264268127362e-02
2.749405617518739867e-02
2.974693074823386851e-02
3.212342152008902663e-02
3.462586955524189769e-02
3.725627338157781743e-02
4.001626175269142743e-02
4.290755165234497875e-02
4.593214480587487492e-02
4.909203355660717027e-02
5.238880118094417504e-02
5.582361011196226158e-02
5.939739189181475476e-02
6.311065174542571099e-02
6.696345620845270408e-02
7.095580478593388474e-02
7.508751720994777390e-02
7.935793223698203724e-02
8.376610703287930282e-02
8.831073742080555733e-02
9.299006652717486943e-02
9.780207819279168602e-02
1.027445089737176465e-01
1.078148385514613450e-01
1.130101915813313401e-01
1.183273681800046939e-01
1.237628601913749876e-01
1.293127710454902712e-01
1.349730975573092129e-01
1.407398294765956348e-01
1.466088687471349961e-01
1.525759432645840685e-01
1.586364066211212176e-01
1.647853406662013742e-01
1.710174999231807436e-01
1.773271490161840158e-01
1.837080542038592723e-01
1.901536000913707225e-01
1.966569815226336948e-01
2.032114741730098595e-01
2.098104117015413550e-01
2.164470363881149662e-01
2.231145649438571466e-01
2.298062392773256024e-01
2.365154550845113834e-01
2.432356275817209590e-01
2.499602389247002621e-01
2.566830644529110583e-01
2.633979791430970385e-01
2.700987576684287794e-01
2.767790815196198295e-01
2.834326156347083958e-01
2.900531539335122755e-01
2.966346991393093435e-01
3.031714076157239202e-01
3.096574442875287825e-01
3.160868407848861361e-01
3.224536795773929043e-01
3.287521810135308198e-01
3.349763832841913258e-01
3.411201538994199089e-01
3.471775481687814913e-01
3.531429649743034749e-01
3.590109011661635763e-01
3.647758564368160927e-01
3.704326584413862311e-01
3.759762445569976852e-01
3.814015652817649427e-01
3.867036790395748658e-01
3.918775455498962335e-01
3.969182951223249600e-01
4.018213078805674132e-01
4.065822350379833527e-01
4.111970254656744928e-01
4.156618800875177544e-01
4.199734783602567800e-01
4.241287257415063960e-01
4.281246244571986770e-01
4.319587073317216475e-01
4.356290418078894722e-01
4.391341908638020652e-01
4.424732686832454354e-01
4.456456970383922966e-01
4.486513862695824528e-01
4.514907249498782416e-01
4.541644834247651197e-01
4.566738807592747307e-01
4.590204063382164468e-01
4.612059042396112751e-01
4.632323133163485096e-01
4.651017276270394407e-01
4.668166687265291048e-01
4.683798259101824013e-01
4.697941454492728930e-01
4.710629225877512871e-01
4.721898721222166917e-01
4.731791571171110600e-01
4.740350726796016545e-01
4.747622421918259450e-01
4.753655777400336291e-01
4.758498700220857858e-01
4.762198604499673915e-01
4.764804280439605688e-01
4.766365756696881451e-01
4.766933795453425771e-01
4.766559148606164809e-01
4.765295610227281431e-01
4.763203270304187109e-01
4.760343193903927572e-01
4.756770953376891486e-01
4.752537059966187027e-01
4.747691906941947093e-01
4.742285981809485351e-01
4.736367555213719660e-01
4.729983171508257422e-01
4.723178440020114333e-01
4.715997060048309208e-01
4.708480592052318725e-01
4.700670533732392298e-01
4.692606441413341711e-01
4.684322998017504958e-01
4.675852597900435614e-01
4.667226806304006215e-01
4.658475821948567241e-01
4.649628389120565863e-01
4.640712509694715493e-01
4.631755513391077050e-01
4.622782204491054370e-01
